commentor_name,comment_text,create_time,like_count,reply_number
白羊依旧在银河,我就服了 工信部很明显让降热度了 热搜第一那个还不如EDG热度50分之一竟然待了一天,2021-11-07 18:03:27,2,0
何依蔓-,我们是冠军🎉,2021-11-07 18:03:11,0,0
是小靓啊,恭喜EDG！,2021-11-07 18:02:56,1,0
think-back-to-2017,我们总是冠军🏆,2021-11-07 18:02:52,0,0
早睡早起吃持火锅,垃圾EDG不配得冠军 有本事和我打电话对喷15923251210,2021-11-07 18:02:39,2,2
于小翔-,edg牛逼,2021-11-07 18:02:37,0,0
BZ努力吧,EDG牛逼,2021-11-07 18:02:37,0,0
钓报你个害,edg牛逼,2021-11-07 18:02:12,0,0
Moonquakes_79,EDG,2021-11-07 18:02:06,0,0
九七Neo,我们是冠军，恭喜夺冠。,2021-11-07 18:02:00,0,0
高糖糖萌比,恭喜我的青春,2021-11-07 18:01:41,0,0
肉肉爱奶丞,恭喜恭喜,2021-11-07 18:01:39,0,0
禾火草卩-微,6666666,2021-11-07 18:01:24,0,0
已弃爱吧,太牛了呀,2021-11-07 18:01:14,0,0
终不似少年游ll,拿下！！！！,2021-11-07 18:01:12,0,0
丹宝Ya,我们是冠军🏆,2021-11-07 18:00:59,0,0
小迷弟KHMER,加油！！！,2021-11-07 18:00:46,0,0
花花要换名字啦,恭喜EDG！！！！！,2021-11-07 18:00:22,0,0
ZzzweiWenn,牛逼！,2021-11-07 18:00:21,0,0
_丑奶酪,恭喜,2021-11-07 18:00:02,0,0
黄景瑜的老婆是我,天哪啊啊啊啊啊啊啊啊啊啊啊啊！！！牛逼啊啊啊啊啊啊啊啊,2021-11-07 18:00:02,0,0
-XXXUunnzy,恭喜男孩们,2021-11-07 17:59:28,0,0
白予朝,内战幻神终于夺冠了吗,2021-11-07 17:58:08,1,0
人间理想之王耶啵,恭喜！ 我们是世界冠军！,2021-11-07 17:58:04,1,0
半世琉璃只为蓝颜倾城12426,恭喜国电！,2021-11-07 17:57:38,0,0
寒窗苦读是忘情,EDGNB,2021-11-07 17:57:38,0,0
小朱配橘,恭喜,2021-11-07 17:57:29,0,0
要吃冰杨梅嘛,EDG，冠军！！！,2021-11-07 17:57:28,0,0
追逐梦的方向DL,,2021-11-07 17:57:23,0,0
陈臭臭臭啊,Edg牛逼，我曹。十年淀粉不请自来。,2021-11-07 17:57:18,0,0
安桂印,EDG牛逼,2021-11-07 17:56:50,0,0
露漂亮,🏆哈哈哈哈哈哈,2021-11-07 17:56:27,0,0
边边大力边边,🏆冠军,2021-11-07 17:56:24,0,0
平平无奇的微博号而已,酷！,2021-11-07 17:56:13,0,0
满月15603,恭喜EDG,2021-11-07 17:56:10,0,0
蘸糖小子,#EDG全球总冠军# #EDG夺冠# 恭喜EDG！！！我们是冠军！！！//@露露杏仁露: 露露迟到啦！恭喜中国LPL赛区战队@EDG电子竞技俱乐部 夺冠！中国电竞实【牛】🐮！！！ 作为资深电竞迷，露露当然要和大家一起庆祝荣耀时刻！抽6个宝宝各送一箱【经典款杏仁露】，一起庆祝✨#edg夺冠# ！#我们是冠军#,2021-11-07 17:56:03,0,0
JetBoat-,777777,2021-11-07 17:54:36,0,0
陈姒_,edg牛逼！！！,2021-11-07 17:54:33,0,0
南方也知北方冷,牛逼,2021-11-07 17:53:51,0,0
AMAZING琥珀,scout务必选飞机，我是EDG忠实粉丝，粉了7年，等了6年，真的选飞机吧，老粉们都懂,2021-11-07 17:53:32,0,0
财小葵,EDG牛逼,2021-11-07 17:52:50,0,0
恭喜成为欧皇,edg牛逼  我们是冠军,2021-11-07 17:52:48,0,0
小北塔罗,你们让大学生颤抖 宿管阿姨颤抖,2021-11-07 17:52:41,1,0
今天的我比昨天更优秀了吗,我一个不会玩游戏的人都看得很激动,2021-11-07 17:52:13,0,0
Bottle小仙女,牛逼,2021-11-07 17:52:11,0,0
林小梨的微博,太棒啦,2021-11-07 17:51:38,0,0
ShareTown是巷东_,恭喜EDG！,2021-11-07 17:51:32,0,0
·週斯越·,恭喜,2021-11-07 17:51:21,0,0
熬夜达人欧欧呀,🎉,2021-11-07 17:50:55,0,0
北柒回忆,，,2021-11-07 17:50:06,0,0
凶残的小柿子,牛逼！！！！！,2021-11-07 17:50:00,0,0
张天边小同学,我们是冠军,2021-11-07 17:50:00,0,0
毅成虞颂伊,EDG牛逼！,2021-11-07 17:49:31,0,0
向晗子低头,恭喜EDG,2021-11-07 17:49:15,0,0
青韵儿抬头数星星,辛苦了,2021-11-07 17:49:01,1,0
那炮的温柔,内,2021-11-07 17:48:48,0,0
猫吃鲤尾巴向上,牛笔！！！！🏆🏆🏆🏆,2021-11-07 17:48:14,0,0
猫吃鲤尾巴向上,你们好样的打的真漂亮,2021-11-07 17:48:12,0,0
月68442,恭喜,2021-11-07 17:48:04,0,0
呆毛王手持咖喱棒,这次含金量两个lpls赛冠军加起来都比不上,2021-11-07 17:48:00,1,0
是耀海曙,额⊙∀⊙！,2021-11-07 17:47:56,0,0
YASU_笑生,干得漂亮！,2021-11-07 17:47:45,0,0
当然是菠萝仔鸭,恭喜EDG,2021-11-07 17:47:35,0,0
这么久没见xy,我们是冠军,2021-11-07 17:47:11,1,0
瘾77661198908,EDG厉害,2021-11-07 17:46:26,0,0
爱尔兰男孩_,7777,2021-11-07 17:46:11,0,0
等天黑as,不破不立,2021-11-07 17:46:03,0,0
衍夏916,全是可爱的小眼镜！,2021-11-07 17:46:00,0,0
RR北巷家,edg牛逼,2021-11-07 17:45:11,0,0
白日日应,恭喜，我们的冠军,2021-11-07 17:44:55,0,0
小xue不是憨憨,我们是冠军！！！,2021-11-07 17:44:47,0,0
塞上无烟,edg牛逼,2021-11-07 17:43:32,0,0
zhydhfcydhbm,还是不敢相信，我们真的是冠军了吗，以前每次进世界赛都被骂，骂了这么多年了，这次淀粉是不是可以站起来说话了,2021-11-07 17:43:29,0,0
我好笨噢,还是这里好，没有乌烟瘴气,2021-11-07 17:43:20,0,0
巨酷无敌吊炸天,宝，皮肤黑红配色？,2021-11-07 17:43:02,0,0
追风少年71137721,恭喜EDGd夺冠,2021-11-07 17:42:59,0,0
一颗荔枝味qq糖,我们是冠军！！！,2021-11-07 17:42:44,0,0
星星璐璐娃儿,恭喜,2021-11-07 17:42:33,0,0
六水皮皮,谢谢你,2021-11-07 17:42:22,0,0
公子好求-G,恭喜EDG！,2021-11-07 17:41:52,0,0
江户川延子-,太棒了[悲傷],2021-11-07 17:41:47,1,0
登峰a8468,nb,2021-11-07 17:41:37,0,0
上弦月凉_了了,EDG牛逼！！！！！！！,2021-11-07 17:41:30,0,0
亲祎口吧,恭喜冠军！,2021-11-07 17:41:23,0,0
jin依yan,EDG牛B！！！！！！！！,2021-11-07 17:40:56,1,0
良人-何时归,恭喜EDG,2021-11-07 17:40:46,0,0
心之所向亦如梦之所往,6年无S冠，你们背负了太多骂名，从半决起，你们在所有淀粉和LPL的粉丝们的注视下，正面击溃了原世界冠军GENG，今天，又从正面击碎了上届冠军DK，打碎了LCK的蝉联梦，你们用实力登顶世界之巅，将S赛奖杯从LCK夺了回来，身为淀粉衷心祝贺你们。加油EDG，EDG牛批，我们是冠军！！！,2021-11-07 17:40:05,2,0
入了她心777,EDG牛逼,2021-11-07 17:39:50,1,0
连不起来云的港人,我全猜中啦。,2021-11-07 17:39:33,0,0
我的手都要冻成冰啦,恭喜恭喜,2021-11-07 17:39:25,0,0
GoukUkklt,不知道以为台湾回归了,2021-11-07 17:38:58,0,0
又是爱三土的一天,冠军！！！！,2021-11-07 17:38:38,0,0
训尸,恭喜EDG！虽然我不了解这些，但是我会慢慢了解的,2021-11-07 17:38:23,1,0
橙子西瓜皮-,EDG🐮 bi！！！！！！！,2021-11-07 17:37:51,0,0
婷婷不是亭,恭喜恭喜,2021-11-07 17:37:41,0,0
麦兜快跑,真的牛逼,2021-11-07 17:37:25,0,0
刘念轩·,恭喜！,2021-11-07 17:37:16,0,0
今天也i王俊凯,我！们！是！冠！军！,2021-11-07 17:36:19,0,0
三番又六次,恭喜电宝,2021-11-07 17:36:09,0,0
dry09241,干啥啥不行  游戏第一名🥇,2021-11-07 17:35:29,0,0
与世无争0413,爱了,2021-11-07 17:35:25,0,0
发舍-陈晨,除了EDG 其他俱乐部都是逆子  EDG牛逼,2021-11-07 17:34:58,0,0
苏唯独芷,,2021-11-07 17:34:38,0,0
穷人不守富道,这才是真实的数据，狗屁明星哪来的上亿点赞，我愿称为1冠,2021-11-07 17:34:37,1,1
泽tsan_o,啊啊啊啊啊啊啊啊啊,2021-11-07 17:34:29,0,0
ZEXwff,中国到冰岛的直线距离是7777公里，总决赛那天是许秀出生的第7777天，bo5最后一场是7号星期七，这次世界赛莫名出现了4395.4396.4397，难道你们还不明白，冥冥之中，自有7意,2021-11-07 17:34:27,0,0
专揍魁梧少女,夺冠已经知道了，立flag的什么时候直播？,2021-11-07 17:34:20,0,0
以后江西老板,大韩双C 扬我国威！,2021-11-07 17:34:19,0,1
胖罐子胖摔s,#edg夺冠# 世界冠军🏆 🏆 🏆 ！！！,2021-11-07 17:34:10,0,0
阿钟笔芯zZ,🐂🐂,2021-11-07 17:34:09,0,0
策马啸西风·,第一把和最后一把的回放，showmaker 好好看，好好学,2021-11-07 17:33:43,0,0
小江要打电竞,edg牛逼！！！！！！！,2021-11-07 17:33:05,0,0
A褚志浩,牛批,2021-11-07 17:32:57,0,0
吴山居的豆沙粽子,牛逼牛逼牛逼牛逼！！,2021-11-07 17:32:33,0,0
达拉崩吧斑得贝迪卜多比鲁翁棋士,恭喜🎉,2021-11-07 17:32:21,0,0
论资丨排辈,银龙骑士卸盔甲，披荆斩棘成国王！,2021-11-07 17:32:17,0,0
柠檬不萌54408,恭喜,2021-11-07 17:31:50,0,0
拉你陪葬嘿嘿,快手刷遍了你们……了解之后好像挺好的,2021-11-07 17:31:07,0,0
小余干的火龙果,edg永远是冠军 ！！！,2021-11-07 17:30:59,0,0
lili-83,牛逼,2021-11-07 17:30:53,0,0
玉清堂青花瓷丶,edg牛逼 ，昨晚提前过年了,2021-11-07 17:30:46,0,0
奶茶熊吃鱼,EDG是冠军！！！！！,2021-11-07 17:30:35,0,0
O_rangx,不破不立！,2021-11-07 17:30:33,0,0
九天狐的梨子酱,我们是世界冠军,2021-11-07 17:30:29,1,0
是缦不是曼,超棒！,2021-11-07 17:29:41,0,0
c墨卿染,冠军！,2021-11-07 17:29:38,0,0
岳麓湘下,哪个可以帮忙回答一下对巩固脱贫攻坚和乡村振兴有什么作用，对收回台湾全国统一有没有什么作用？@超话社区,2021-11-07 17:29:27,2,0
生活的追球者,恭喜EDG，世界冠军!🏆,2021-11-07 17:29:21,0,0
不会取昵称阿o,淀粉能站起来了感谢,2021-11-07 17:29:03,0,0
暮光倾城60472,还记得2015年第一次在校园广播，播报世界赛，那时候还不懂，后来成了第一个了解的队伍，真7年了,2021-11-07 17:28:45,0,0
秦子蛟丶,我们是冠军！！,2021-11-07 17:28:38,0,0
王俊凯你要喜乐,恭喜恭喜恭喜EDG,2021-11-07 17:28:32,0,0
Seoberress,我们是冠军！,2021-11-07 17:28:08,0,0
他叫小甜饼,宝！！我真的好开心啊！！已经快要24小时了看着回放还是眼眶湿润,2021-11-07 17:27:03,2,0
陪你直到天明,冠军,2021-11-07 17:26:45,0,0
helikesmebutidont,恭喜！！,2021-11-07 17:26:43,0,0
星云晨溪,恭喜EDG夺冠🏆,2021-11-07 17:26:11,0,0
紧握温柔,从今以后可以扬眉吐气，堂堂正正做人啦,2021-11-07 17:26:03,0,0
矛盾小乌龟,恭喜🎉,2021-11-07 17:26:02,0,0
奇怪的柒,777777,2021-11-07 17:25:57,0,0
鴽澜,啊啊啊啊啊牛逼死了！！！！！,2021-11-07 17:25:49,0,0
凌乱mr,恭喜edg，我们是冠军,2021-11-07 17:25:45,0,0
祝绪丹是偏爱和例外,托edg的福我家大大让男女主相认了,2021-11-07 17:24:20,0,0
早睡早起吃持火锅,垃圾EDG不配得冠军15923251210,2021-11-07 17:24:16,1,0
zhxerox,恭喜恭喜,2021-11-07 17:24:11,0,0
陈友玲198102,恭喜EDG冠军,2021-11-07 17:24:08,0,0
徐艺洋yyd,牛逼牛逼,2021-11-07 17:23:48,0,0
幸会了再见,让我们恭喜EDG,2021-11-07 17:22:13,0,0
汣枔,恭喜夺冠虽迟但到,2021-11-07 17:21:48,0,0
kkkkai09,阿凯，你是不是也看到了恭喜EDG,2021-11-07 17:21:44,0,0
年年保庆吖,恭喜EDG当之无愧的冠军！,2021-11-07 17:21:29,0,0
呆女的世界,怎么都是戴眼镜的,2021-11-07 17:21:27,0,0
ll在追光嘛,太牛了太牛了,2021-11-07 17:20:51,0,0
M鹿老大,牛批啊,2021-11-07 17:20:48,0,0
灵娜0829,虽然我没玩游戏，但是只要是中国赢就要鼓掌👏,2021-11-07 17:20:45,0,0
香樟树下的花喻,,2021-11-07 17:20:00,0,0
雪卿ly,是冠军！！！,2021-11-07 17:19:48,0,0
時玖LK2022,恭喜恭喜,2021-11-07 17:19:40,0,0
瓦呀想无,"在这星期的第七天、7号,EDG夺冠了",2021-11-07 17:19:37,0,0
co94481,ig那时候上单不是两个冠军皮肤吗 这次也可以给明凯一个冠军皮肤吧,2021-11-07 17:19:35,0,0
Erlinda玲,太牛了！！！！！！！！，,2021-11-07 17:19:25,0,0
无忧齁甜,恭喜edg,2021-11-07 17:19:21,0,0
夜仙姜雪宓,恭喜恭喜🎉,2021-11-07 17:19:17,0,0
奥特曼大战喜羊羊123,我想知道杰杰的冠军皮肤是给厂长的么,2021-11-07 17:19:15,1,0
蝈蝈静Nayo,牛皮了！,2021-11-07 17:18:37,0,0
半寸七栀,我虽然不太懂，还是要祝贺你们🎉,2021-11-07 17:18:14,0,0
熊熊鸭的冬天,我们是冠军！！！,2021-11-07 17:17:51,0,0
张嘉佳能活一万年,恭喜恭喜,2021-11-07 17:17:31,0,0
candy_TAO星,牛逼冠军,2021-11-07 17:17:23,0,0
坚硬的水口,说真的edg垃圾死全华时候才8强，结果来了3韩国佬变成冠军了,2021-11-07 17:17:22,0,5
亲亲您的昵称不可用,EDG牛批,2021-11-07 17:17:10,0,0
崩溃的坑先森,明凯重铸之日，骑士归来之时,2021-11-07 17:16:39,0,0
少泽YF,edg牛逼,2021-11-07 17:16:06,0,0
心裡,,2021-11-07 17:15:55,0,0
Holle杰伦,优秀,2021-11-07 17:15:51,0,0
Continent_酒,恭喜EDG！,2021-11-07 17:15:37,0,0
-Wang雪儿,牛哇,2021-11-07 17:15:34,0,0
Muhlik,777777777,2021-11-07 17:15:17,0,0
雪落孤屿,太棒啦！！！,2021-11-07 17:14:53,1,0
四季风1920,真心打的好,2021-11-07 17:14:33,0,0
hy-小黄豆,EDG 🐮🍺,2021-11-07 17:14:26,0,0
易烊守护千玺,牛逼,2021-11-07 17:14:24,0,0
琪娃子QAQ,电宝牛逼,2021-11-07 17:14:19,0,0
刘老爷LhHrr,冠军🏆🏆，我们是冠军！！！,2021-11-07 17:14:13,0,0
爱小童的小张,我们是冠军,2021-11-07 17:14:07,0,0
6hug6,精彩的bo5！,2021-11-07 17:14:04,0,0
啊啾0124,EDG牛逼！！！！！！！！！,2021-11-07 17:13:35,0,0
墨秋颜mm,恭喜EDG夺冠！,2021-11-07 17:13:12,0,0
羊羊羊-老杨,夺冠是好事，普天同庆！但选手全是近视眼，美中不足！,2021-11-07 17:13:07,0,0
铁胆大侠,为什么唯独少了你没来祝贺啊？@WE电子竞技俱乐部,2021-11-07 17:12:39,0,0
欧阳梦霖,,2021-11-07 17:12:36,0,0
Dear94059,Meiko好帅,2021-11-07 17:12:31,0,0
刘先生的段小姐,,2021-11-07 17:12:18,0,0
满天都是小辛辛丶,恭喜edg！众望所归！冠军皮肤快点催！！！！,2021-11-07 17:12:17,0,0
有一点想吃炸鸡,,2021-11-07 17:11:30,0,0
漂亮姐姐爱吃肉灬,厉害！！！,2021-11-07 17:11:23,0,0
我当什么,恭喜EDG,2021-11-07 17:11:13,0,0
MG昊羽,俊佳没有冠军皮肤啊，草，这一年到头虽然世界冠军，自己也没打，也没皮肤,2021-11-07 17:11:06,0,0
超可爱的小浮生,恭喜！！！！,2021-11-07 17:10:39,0,0
中影年年,恭喜EDG夺冠！！！是冠军,2021-11-07 17:10:35,0,0
喧尘墨羽,啊啊啊啊阿!牛逼,2021-11-07 17:10:13,0,0
芷芷爱葵葵,恭喜EDG!!!,2021-11-07 17:09:57,0,0
Colorful_阿樂,台湾收复了！！！,2021-11-07 17:09:46,0,0
请务必努力去见小王,你们是冠军！,2021-11-07 17:09:20,0,0
-小蜜饯儿,EDG  yyds！,2021-11-07 17:09:01,0,0
长街飞鸢,不负青春，不负电子，不负自己。winners恭喜🎉,2021-11-07 17:08:44,0,0
小W爱打球YY,,2021-11-07 17:08:32,0,0
一波BL,恭喜EDG,2021-11-07 17:08:22,1,0
华碎,EDG🐮,2021-11-07 17:08:07,0,0
邓孝慈禧皇后,恭喜EDG！。🏆 ！。,2021-11-07 17:08:01,0,0
负神明也负你,我们是冠军🏆,2021-11-07 17:07:40,0,0
今天不想改昵称啦,😭😭😭,2021-11-07 17:07:37,0,0
zz海绵宝宝xx,沉浸在里面了,2021-11-07 17:07:35,0,0
阮幼辞不乖,恭喜EDG,2021-11-07 17:07:31,0,0
溯故里逢春,牛批,2021-11-07 17:07:28,0,0
zz海绵宝宝xx,厉害厉害,2021-11-07 17:07:17,0,0
L黎谦erY,恭喜EDG！！！我们是冠军！！！,2021-11-07 17:07:02,0,0
香蕉Shawn,恭喜EDG 什么时候领房？,2021-11-07 17:06:50,0,0
inkyang_,电宝牛的！,2021-11-07 17:06:48,0,0
八8壹零10,牛逼！,2021-11-07 17:06:38,0,0
zz海绵宝宝xx,棒棒棒,2021-11-07 17:06:19,0,0
zz海绵宝宝xx,第一第一第一,2021-11-07 17:06:12,0,0
_蛟河,后劲太大了，现在还没缓过来，这真的不是梦吗,2021-11-07 17:06:03,0,0
桃桃可酱,恭喜EDG！,2021-11-07 17:05:51,0,0
是苗拿拿不是banana,世界冠军！！！,2021-11-07 17:05:35,0,0
是苗拿拿不是banana,世界冠军🏆🏆,2021-11-07 17:05:32,0,0
-岩烧乳汽-,恭喜EDG,2021-11-07 17:05:29,0,0
小玲铛来了9,我们是冠军，edg牛逼,2021-11-07 17:05:08,0,0
椰棠-晋江,恭喜EDG拿到冠军,2021-11-07 17:05:06,0,0
HMH超级无敌美少女,,2021-11-07 17:05:01,0,0
哒哒哒芮芮,一,2021-11-07 17:04:57,0,0
乀凉笙,我们是冠军,2021-11-07 17:04:36,0,0
投野,明年希望是你们//@RNG电子竞技俱乐部:恭喜EDG！！冠军🏆！,2021-11-07 17:04:35,0,0
皮卡姜今天直播了吗,恭喜EDG！！！！我们是冠军！！！！！,2021-11-07 17:04:09,0,0
188男团家主团永远热恋,冠军是edg！！是中国,2021-11-07 17:04:03,0,0
高冷奶茶,"yyds,冠军🏆EDG",2021-11-07 17:03:26,1,0
Dle_Young,Jiejie选皇子皮肤,2021-11-07 17:03:05,0,0
Mink明,2015-2021 不破不立！,2021-11-07 17:03:00,0,0
拿下我算你赢,EDG牛批！！7777777,2021-11-07 17:02:49,0,0
Mr_MMe,@我的印象笔记,2021-11-07 17:02:47,0,0
各有归舟lh,哈哈哈哈哈哈哈哈,2021-11-07 17:02:46,0,0
shyki,吃大蛋糕庆祝,2021-11-07 17:02:31,0,0
不爱吃药的病人,在这蹲个祖安区的小姐姐有空一起打游戏不过分吧,2021-11-07 17:02:22,0,0
幂幂是幂幂,恭喜,2021-11-07 17:02:08,0,0
丿天羽201601,牛逼牛逼,2021-11-07 17:01:45,0,0
KoutFree,兴奋到飞起！恭喜edg,2021-11-07 17:01:42,0,0
用户xi6ba1069661865,,2021-11-07 17:01:25,0,0
wuli口三点水皮,恭喜恭喜泪奔,2021-11-07 17:01:09,0,0
糯米熟了020,从s5的msi粉到今天 历经6年 7个赛季 终于圆梦冰岛,2021-11-07 17:01:03,0,0
絮絮叨叨的碎言碎语,都是帅哥,2021-11-07 17:00:01,0,0
Gnomeshgh__言柒,是冠军！！！,2021-11-07 16:59:53,0,0
leavetheir,edg牛逼,2021-11-07 16:59:51,0,0
小星曦哦,恭喜获得世界冠军🏆 ，捧起冠军🏆 奖杯，你们就是最棒的，啊啊啊啊啊，加油！EDG是最棒的,2021-11-07 16:59:15,0,0
拾柒Eriv,小说男主照进现实,2021-11-07 16:59:12,0,0
伴宁匀升,恭喜,2021-11-07 16:59:08,0,0
lrving15780,我们是冠军，家人们关注我,2021-11-07 16:59:00,0,0
-Dongsm9-,我们是冠军🏆,2021-11-07 16:58:59,0,0
谁是NI迎雪,恭喜🎊,2021-11-07 16:58:47,0,0
庐州粤菜馆杀手,zen的可以 李佐伊牛逼！！凯南牛逼！！,2021-11-07 16:58:43,0,0
onIyBlue,恭喜呀恭喜呀,2021-11-07 16:58:28,0,0
不再掉线ZZ,,2021-11-07 16:58:07,0,0
鸭汽婆,！,2021-11-07 16:58:04,0,0
小星曦哦,恭喜获得世界冠军🏆 ,2021-11-07 16:57:49,1,0
凉开水qwe,Edg牛逼，含金量十足！,2021-11-07 16:57:39,0,0
Arisa浅小颜,你知道我这个淀粉6年是怎么过来的嘛,2021-11-07 16:57:30,0,0
叭叭叭十分钟后C,今年我过的很不顺利，但这一切不顺能换来你们的成功就好像没那么不顺了,2021-11-07 16:57:15,0,0
三与江丽奈,nbnb啊edgnb我们是冠军！,2021-11-07 16:57:07,1,0
整形医学院王医生,爱德华朱答应的房子有着落了,2021-11-07 16:57:06,0,0
不喝草莓汁汁,冠军🏆是你们#EDG夺冠#,2021-11-07 16:56:57,0,0
Scarecrow201809,edg  牛逼！,2021-11-07 16:56:46,0,0
小冯很可爱RE,恭喜啊,2021-11-07 16:56:47,0,0
恍字就够了,我们！是！！冠军！！！！！,2021-11-07 16:55:52,0,0
ZQHT1,冠军皮肤来个杰斯瑞兹,2021-11-07 16:55:51,0,0
不辞长做江人,恭喜🎉,2021-11-07 16:55:37,0,0
YOU-CHuAnYa,牛,2021-11-07 16:55:20,0,0
艺名森,👍🏻,2021-11-07 16:55:03,0,0
墨轩MoXu4N7,从S5开始喜欢EDG，见证过巅峰，经历过低谷。每年世界赛预测冠军都义无反顾选择EDG，虽然结果不尽如人意，但我依旧喜欢这个战队。今年是喜欢国电的第七年了，终于圆梦了，陪伴我青春的EDG也夺冠了，国电！！牛逼！！！！,2021-11-07 16:54:54,0,0
因为喜欢所以爱S,恭喜🎉国人的骄傲,2021-11-07 16:54:44,0,0
秦玉飞,过来蹭蹭人气,2021-11-07 16:54:14,0,0
魅生活酒店生态圈,恭喜恭喜,2021-11-07 16:54:01,0,0
你看书还是看我s,,2021-11-07 16:53:57,0,0
peanut小花生花宝,我们是世界冠军。EDG,2021-11-07 16:53:53,0,0
这里有一颗小球球,恭喜🎊,2021-11-07 16:53:46,0,0
干软婷,EDG牛逼,2021-11-07 16:53:42,0,0
睡不醒的发条条,好好好！妈妈的好大儿！不，都是好爹！,2021-11-07 16:53:30,0,0
丹丹又在吃,耶耶耶耶耶,2021-11-07 16:53:26,0,0
starsylz,恭喜！！！🎉,2021-11-07 16:53:23,0,0
要西兰花不要菜花,小哥哥们清一色都带了眼镜,2021-11-07 16:53:22,0,0
f小凡在路上,好棒EDG,2021-11-07 16:53:19,0,0
顽皮的马甲子,右边数 第三个,2021-11-07 16:53:07,0,0
遇上魔鬼的天使,恭喜EDG拿到了S11总决赛冠军,2021-11-07 16:52:26,0,0
冬冬20131995,网瘾少年,2021-11-07 16:52:11,0,0
宇智波斑kz,我们是冠军…edg冠军,2021-11-07 16:52:07,0,0
Christiana1221,虽然我不是英雄联盟的粉丝，但是我依然很感动，最重要的是谢谢亲们帮我们吃鸡分区的粉丝留住了omg前世界冠军小海，他看了你们的比赛热血沸腾的，决定今年不退役再继续打一年了！！！,2021-11-07 16:51:33,0,0
溜溜给溜了,恭喜edg!,2021-11-07 16:51:32,0,0
qq小冰06,饰品眼选摊手小熊   ,2021-11-07 16:51:25,0,0
没丶想好,EDG牛逼！,2021-11-07 16:51:15,0,0
小小小个仙人掌,牛逼,2021-11-07 16:51:09,0,0
小Rua要练字,啊啊啊啊啊啊！,2021-11-07 16:50:52,0,0
没想法的玫瑰花刺,恭喜，祝贺你们，努力有了回报，继续下一站，加油,2021-11-07 16:50:29,1,0
Cooote,中国到冰岛的距离是7777公里，10.6是许秀出生的第7777天，今天是国内7号，星期七！！！,2021-11-07 16:50:30,0,0
一知南花呀,牛,2021-11-07 16:50:04,0,0
奥酱不是呆瓜Y,恭喜恭喜,2021-11-07 16:49:45,0,0
小璐撞死在树上,我们是冠军！！！！！,2021-11-07 16:49:45,0,0
ZQHT1,中单瑞兹,2021-11-07 16:49:10,0,0
ZQHT1,来个杰斯皮肤,2021-11-07 16:48:48,0,0
今晚月亮也睡了yu,那！！！为你们喝彩！,2021-11-07 16:48:43,0,0
奶茶滴奶爸,EDG，七年的青春，即使你们曾经陷入低谷，厂长离开又回来，我进入工作，离开联盟，你们得夺冠，我哭了，我始终相信你们可以做到的,2021-11-07 16:48:41,0,0
2000响,要开始选冠军皮肤了吗？,2021-11-07 16:48:39,0,0
JarvanIV22,我们是冠军！,2021-11-07 16:48:30,0,0
KG丶Curtain47272,七年了,2021-11-07 16:48:23,0,0
爱磕瓜子的小可爱,恭祝EDG夺冠!,2021-11-07 16:48:15,0,0
有空梦里见,🏆牛掰！！,2021-11-07 16:47:55,0,0
小浣熊霏28727,转发微博,2021-11-07 16:47:46,0,0
akinoli,恭喜,2021-11-07 16:47:38,0,0
快乐一只,冠军啦,2021-11-07 16:47:33,0,0
壮士请留步丶,恭喜恭喜🎉,2021-11-07 16:47:28,0,0
咖啡不要苏格,由此可见，玩电脑伤眼睛…,2021-11-07 16:47:27,0,0
MMy小九九,7号，超级buff加成，edg牛匹,2021-11-07 16:47:25,0,0
小姜今天在努力,是世界冠军！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,2021-11-07 16:47:18,0,0
_星尘08,我们是冠军,2021-11-07 16:47:13,0,0
涵儿contain,恭喜🎉,2021-11-07 16:47:12,0,0
小田呜呼呼,你们真的太棒了！！,2021-11-07 16:47:07,0,0
806永爱TFBOYS,EDG牛逼,2021-11-07 16:46:52,0,0
麻辣果粒橙QAQ,喜欢edg很多年了，从最开始的那5个人开始，喜欢厂长 扣肉，2015年msi 夺冠的激动到总决赛的心碎都历历在目，现在关注的比较少了，但是s赛还是关注着比赛，昨天夺冠很开心，开心到失眠了。jiejie很不错，挺敢打有血性。田野也辛苦了，这么多年坚持不容易，多多也是一直扛着。。最后，想问厂长还在edg吗,2021-11-07 16:46:46,0,0
谋谋Sway,皇子来个冠军皮肤 ！！！jiejie我的神！,2021-11-07 16:46:31,0,0
给个机会宝贝,,2021-11-07 16:45:58,0,0
liang779_sau,,2021-11-07 16:45:54,0,0
想成为他的玫瑰,恭喜！恭喜！我不算晚吧？,2021-11-07 16:45:29,0,0
失雾了阿,看了重播 太帅了啊,2021-11-07 16:45:20,0,0
终于可以改名了666,虽然不打游戏，也不太懂，但是觉得好牛逼的样子。,2021-11-07 16:45:13,0,0
今天在有好好吃饭,我昨天认真看了比赛 我从一开始就相信edg会赢 你们能请我喝杯奶茶嘛,2021-11-07 16:44:57,0,0
萌噜,我们是冠军！！！,2021-11-07 16:44:55,0,0
撒欢儿D,恭喜EDG！！！！我们是！！！冠军！！！,2021-11-07 16:44:48,0,0
味千爱土豆,昨晚每个城市都有人在为你们尖叫感谢edg！！！,2021-11-07 16:44:43,0,0
M鑫弟弟,恭喜edg痛失亚军,2021-11-07 16:44:40,1,0
GTD怎么用不了,牛逼,2021-11-07 16:44:37,0,0
