,word,tfidf
5454,相结合,0.12157661733941333
4739,月末,0.12153569390039412
3857,市调,0.12153569390039412
5783,线肇嘉,0.12153569390039412
3487,夏日,0.12153569390039412
6133,衡山路,0.12153569390039412
3541,套餐,0.12153569390039412
5987,肇嘉,0.12153569390039412
6808,门急诊,0.12153569390039412
313,chinadatapay,0.12108239428227725
1027,jingwu,0.12108239428227725
6782,银行卡,0.12108239428227725
3659,实名,0.12108239428227725
3890,年度计划,0.12090249880461168
5443,直觉,0.12090249880461168
5773,纷繁,0.1205595138340496
5639,站房,0.11848773013786977
4375,排产,0.11848773013786977
6792,锅炉,0.11848773013786977
5624,空压机,0.11848773013786977
6686,遗算法,0.11848773013786977
229,bp,0.11848773013786977
1593,pso,0.11848773013786977
1290,mustbeproficientinsql,0.11685286591125547
800,goodoralenglishisaplus,0.11685286591125547
535,drivendecisions,0.11685286591125547
1291,mustbeproficientwiththehadoopecosystemandrelatedtechnologies,0.11685286591125547
1294,musthavegoodenglishwriting,0.11685286591125547
423,dataintegrationanddevelopmentbasedonhadoopecosystem,0.11685286591125547
478,designanddevelopmentofstreamingapplicationsbasedonsparkstreamingorothersimilartechnologies,0.11685286591125547
1289,mustbeproficientinoneormoreprogramminglanguagessuchaspython,0.11685286591125547
374,continuouslyrefactorcodetoensurethecodequality,0.11685286591125547
644,experienceinperformancetuning,0.11685286591125547
813,graphdatabaseswouldbeaplus,0.11685286591125547
1293,musthavegoodabilitiesinanalyzingandresolvingproblems,0.11685286591125547
649,experiencewithairflow,0.11685286591125547
1292,musthaveastrongfoundationofcomputerknowledge,0.11685286591125547
0,aaa,0.11685286591125547
1954,takepartintothedataproductrequirementanalysisanddiscussion,0.11685286591125547
2155,withatleast,0.11685286591125547
2183,workwithteamtodesignthedataproductfeaturesandthesystem,0.11685286591125547
2048,ubisoftchengduislookingforanexperiencedandmotivatedbiprogrammertojoinourteam,0.11685286591125547
6,aboutyourrole,0.11685286591125547
1922,suchassql,0.11685286591125547
1999,theproductsarehelpingubisoftaaaonlinegameteamsanalyzetheirbigdataandmakedata,0.11685286591125547
2134,wespecializeinprovidingdatadrivensolutionsanddataproductsforubisoftworldwideteams,0.11685286591125547
1902,streamingdataprocessing,0.11685286591125547
2157,withexperienceinusingrelationaldatabasesystemornosql,0.11685286591125547
2202,yearsexperiencesinbigdatarelateddevelopment,0.11685286591125547
2215,yourbonuspoints,0.11685286591125547
2138,whatyoushouldbeequippedwith,0.11685286591125547
6950,预防,0.11665382594134378
5038,流行病学,0.11665382594134378
4922,武汉市,0.11665382594134378
814,graphpadprism,0.11665382594134378
2297,东湖,0.11665382594134378
3083,区长,0.11665382594134378
6474,越界,0.11665382594134378
6804,长盛,0.11665382594134378
6028,芙蓉区,0.11665382594134378
6027,芙蓉,0.11665382594134378
5155,湖北省,0.11665382594134378
6099,融众,0.11665382594134378
664,extjs,0.11633179738909868
123,aps,0.11633179738909868
5543,社福利,0.11632316191935771
1825,sorl,0.11632316191935771
2349,中期,0.11595118375361853
4015,开题,0.11595118375361853
6897,青年,0.11595118375361853
3131,博新,0.11595118375361853
1332,newmap,0.11595118375361853
5565,科学基金,0.11595118375361853
2529,仪表盘,0.11582204826409338
2785,全量表,0.11582204826409338
5882,网省,0.11582204826409338
1776,sg,0.11582204826409338
444,dataworksdi,0.11582204826409338
4310,拉链,0.11582204826409338
1366,odpssql,0.11582204826409338
2055,uep,0.11582204826409338
467,delphinscheduler,0.11530003253703491
3015,务分析,0.11530003253703491
6923,项务,0.11530003253703491
3058,勤思考,0.11530003253703491
5961,职阶,0.11530003253703491
4873,梯度,0.11530003253703491
2664,信息中心,0.11493295606899066
6945,预算编制,0.11493295606899066
6396,财务理,0.11493295606899066
6049,荣登,0.11482721983229469
6684,遍布,0.11482721983229469
6651,选配,0.11459931813714408
6321,询价,0.11459931813714408
3975,建议书,0.11459931813714408
3465,处事,0.11459931813714408
6709,配备,0.11459931813714408
6120,行性研究,0.11459931813714408
5846,维持,0.11459931813714408
4917,步设计,0.11459931813714408
2265,专项规划,0.11459931813714408
5030,流失,0.11392775700461161
974,interfacewithbusinesscustomers,0.11339415133829969
2209,yearsofexperiencewithabachelorsdegreeincomputersciencepreferred,0.11339415133829969
743,functionalbusinesses,0.11339415133829969
1787,shenzhen,0.11339415133829969
1936,supportstrategicdataanalysisrequests,0.11339415133829969
1788,shenzhenfreetradecenter,0.11339415133829969
417,dataengineerwithexperienceinlarge,0.11339415133829969
1447,overview,0.11339415133829969
2181,workwithseveralinternalteamstodriveactiononrecommendations,0.11339415133829969
637,experienceinbuildingetldatapipelines,0.11339415133829969
1179,managing,0.11339415133829969
1911,strongindatawarehousinganddatamodellingconcepts,0.11339415133829969
733,foreg,0.11339415133829969
973,interfacewithbusinessandopsgroupstogatherdataandmetricsrequirements,0.11339415133829969
1914,strongsql,0.11339415133829969
1953,taiziroad,0.11339415133829969
24,actionablerecommendationsforbusinessorproductimprovements,0.11339415133829969
1991,thecandidateshouldbeabletodesignanddrivelargeprojectsfrominceptiontoproduction,0.11339415133829969
1994,theindividualwillnotjustowntheanalysisbutalsodrivingadoptionandresultsthroughstakeholdercollaboration,0.11339415133829969
1311,nanshandistrict,0.11339415133829969
2098,volume,0.11339415133829969
78,anddeliveringcompletereportingsolutions,0.11339415133829969
1288,mustbeagreatcommunicator,0.11339415133829969
2116,weareseekingastrongandpassionatesr,0.11339415133829969
499,developtoolsandinterfaceforsourcing,0.11339415133829969
497,developreal,0.11339415133829969
84,andmerchandisingteamforbettercontrolmechanismandeasierdecisionmaking,0.11339415133829969
491,developautomated,0.11339415133829969
1553,pricing,0.11339415133829969
1556,prioritizingbasedonbusinessneeds,0.11339415133829969
490,developandownproductadoptionmetricsviaclickstreamdashboardfordfpagesonvc,0.11339415133829969
86,andoperatelarge,0.11339415133829969
2154,withafocusoncomplexdatapipelines,0.11339415133829969
94,andrskills,0.11339415133829969
1575,programminglanguages,0.11339415133829969
96,andstockmanagement,0.11339415133829969
97,andtechnologypartnerstogatherrequirementsandtranslatethemintoadataengineeringroadmapandcreateinsightsandmodelsforeasierdecisionmakingforvariousteamssuchassourcing,0.11339415133829969
755,gatheringrequirements,0.11339415133829969
2167,workaddress,0.11339415133829969
2043,troubleshootingnodelaunchpipeline,0.11339415133829969
1484,performancetroubleshootingandtuning,0.11339415133829969
1741,scalesystemimplementation,0.11339415133829969
1738,scalableanalyticalsolutionsforlarge,0.11339415133829969
1483,performancedatastructuresforanalyticsandreporting,0.11339415133829969
2000,therightpersonwillworkwithcross,0.11339415133829969
2002,thfloor,0.11339415133829969
2038,translateanalyticinsightsintoconcrete,0.11339415133829969
1887,standoutteammate,0.11339415133829969
72,andatechnologypowerhouse,0.11339415133829969
2014,timetrackingtoolsanddashboardsfordfperformancereporting,0.11339415133829969
236,buildingaselfservicetoolforcategorymanagerstoassessthehealthofdfbusiness,0.11339415133829969
386,criticalproblems,0.11339415133829969
459,deepdiveintobusinessmetricstoidentifyandsuggestimprovementareas,0.11339415133829969
1076,keyresponsibilities,0.11339415133829969
7040,高智,0.11333343335248167
3024,动力电池,0.11333343335248167
3429,培训教材,0.11333343335248167
3424,域控制器,0.11333343335248167
6463,赢利点,0.11333343335248167
2719,储充,0.11333343335248167
684,fc,0.11333343335248167
6260,议题,0.11333343335248167
5423,盈利模式,0.11333343335248167
4232,找准,0.11333343335248167
562,ecu,0.11333343335248167
1846,sparkstreamingflink,0.11166660144853495
5190,灵敏,0.11166660144853495
3961,延时,0.11166660144853495
3229,口齿清楚,0.11011946119741857
3928,庆祝,0.11011946119741857
786,gojs,0.11011946119741857
1014,jboss,0.11011946119741857
5821,统安排,0.11011946119741857
1755,sdegreeinengineeringorscience,0.10873990517323485
1112,lambdawell,0.10873990517323485
209,bigdataanalytic,0.10873990517323485
1203,mastersql,0.10873990517323485
1587,provenexperienceofdevelopmentinazureenvironment,0.10873990517323485
441,datawarehouse,0.10873990517323485
413,database,0.10873990517323485
1165,machinelearningandai,0.10873990517323485
210,bigdatadevelopmentonazureplatform,0.10873990517323485
1826,sormaster,0.10873990517323485
855,havedeepunderstandingandprovenexperienceondatabase,0.10873990517323485
329,cloudstoragedesignanddevelopment,0.10873990517323485
571,effectiveteamplayerandaself,0.10873990517323485
74,andazureskills,0.10873990517323485
1889,starter,0.10873990517323485
798,goodlearningcapability,0.10873990517323485
1423,ordatawarehouse,0.10873990517323485
146,atleastyearsofworkingexperiencewithstrong,0.10873990517323485
195,befamiliarwithdataprocessingworkflow,0.10873990517323485
1921,suchas,0.10873990517323485
793,goodcommunicationskillswiththeabilitytoarticulatecomplextechnicalchallengesandcommunicateeffectivelywithhispeers,0.10873990517323485
1093,knowmlandaiisaplus,0.10873990517323485
226,bothspokenandwritten,0.10873990517323485
1586,provenexperienceofdatabaseperformanceoptimizationandsystemperformanceoptimizationisaplus,0.10873990517323485
719,fluentinenglish,0.10873990517323485
1086,knowingelt,0.10873990517323485
2586,低质,0.10856972508164728
6453,资源配置,0.10856972508164728
2842,具体容,0.10856972508164728
5771,纬度,0.10856972508164728
1094,koa,0.10778859352644822
826,grunt,0.10778859352644822
1051,jsweb,0.10778859352644822
1656,redux,0.10778859352644822
725,flux,0.10778859352644822
661,express,0.10778859352644822
701,fis,0.10778859352644822
1239,mindmanager,0.1076126106928197
4628,文档资料,0.1076126106928197
5422,皮书,0.1076126106928197
4085,念设计,0.1076126106928197
1657,related,0.10710648392104576
1886,standards,0.10710648392104576
1541,practices,0.10710648392104576
3889,年度报告,0.10553476732562188
5946,职业资格,0.10553476732562188
4268,抉择,0.10553476732562188
4529,教学材料,0.10553476732562188
6972,风貌,0.10553476732562188
3043,努力完成,0.10553476732562188
4110,性需求,0.10517312042801737
6115,行力,0.10517312042801737
3031,动控制,0.10517312042801737
5925,翻译,0.10517312042801737
1703,rocksdb,0.10422451881541772
6223,计数,0.10422451881541772
708,flinkcheckpoint,0.10422451881541772
5096,消重,0.10422451881541772
272,casscandra,0.10422451881541772
711,flinkstate,0.10422451881541772
1510,plusar,0.10422451881541772
709,flinkdatastream,0.10422451881541772
3942,应标,0.1039812293598487
3869,师资格,0.10155121903985119
4263,技术资格,0.10155121903985119
3980,建造,0.10155121903985119
4024,引接,0.10155121903985119
367,confluentkafka,0.10155121903985119
5856,编导,0.1014112372169664
6203,解决办法,0.1014112372169664
6361,调性,0.1014112372169664
5631,穿插,0.1014112372169664
3257,合理化,0.1014112372169664
4462,摇摆,0.10135437433681035
6406,贤良,0.10135437433681035
6758,金融公司,0.10135437433681035
5145,温暖,0.10135437433681035
5104,淑德,0.10135437433681035
2817,公费,0.10135437433681035
5150,港股,0.10135437433681035
3742,少部分,0.10135437433681035
2381,主板,0.10135437433681035
2605,体贴,0.10135437433681035
4883,棒棒,0.10135437433681035
3473,备受,0.10135437433681035
4054,徐汇,0.10135437433681035
2543,休假日,0.10135437433681035
2416,乱象,0.10098243331920839
3877,干预,0.10098243331920839
4977,汉语,0.10098243331920839
2797,公关系,0.10098243331920839
5001,法律责,0.10098243331920839
2813,公文,0.10098243331920839
5213,热门话题,0.10098243331920839
5963,职须,0.10098243331920839
4631,文科,0.10098243331920839
4508,政治学,0.10098243331920839
5456,省份,0.10020497672511389
904,hub,0.09972643557194068
369,connected,0.09972643557194068
266,car,0.09972643557194068
3970,建筑工程,0.09969243640787266
6678,造价师,0.09969243640787266
4735,暖通,0.09969243640787266
5918,美术设计,0.09969243640787266
6839,附件,0.09969243640787266
2205,yearshands,0.09887626104316344
353,communicationandtroubleshootingskillsessential,0.09887626104316344
2168,workcloselywithcustomersandleadcolleaguestoensureprojectsarewellimplementedandmetwithqualityandmilestones,0.09887626104316344
942,includingdatapre,0.09887626104316344
1036,jobrequirements,0.09887626104316344
961,informationsystem,0.09887626104316344
1034,jobduties,0.09887626104316344
2198,yearprojectmanagementexperience,0.09887626104316344
1217,mayneedtotraveltohongkong,0.09887626104316344
5930,考察团,0.09887626104316344
1431,orrelateddisciplines,0.09887626104316344
1658,relatedtechnicalsupporttocustomers,0.09887626104316344
3957,康乐动,0.09887626104316344
1816,solidprogrammingexperienceinstatisticalanalysistools,0.09887626104316344
634,experiencedinmachinelearninganddatamining,0.09887626104316344
1439,otherregionsintheworldwhenrequired,0.09887626104316344
677,familiarwithlinuxoperationsystem,0.09887626104316344
678,familiarwithrelationaldatabase,0.09887626104316344
3677,实际工资,0.09887626104316344
1934,supportadhocassignmentswhenrequired,0.09887626104316344
1385,onexperienceondataanalytics,0.09887626104316344
1681,responsiblefordoingdatavisualizationandconductanalysisreports,0.09887626104316344
1679,responsiblefordataanalysisofindustrialdata,0.09887626104316344
1674,requirementsandprovidedata,0.09887626104316344
1754,sdegreeaboveindatascience,0.09887626104316344
790,goodcommandofenglishandchinese,0.09887626104316344
346,collectcustomers,0.09887626104316344
83,andimprovement,0.09887626104316344
797,goodinterpersonal,0.09887626104316344
263,candidatewithlessexperienceswillbeconsideredasassociateconsultant,0.09887626104316344
5922,群集,0.09856313436149669
3891,年度预算,0.09856313436149669
1879,sslvpn,0.09856313436149669
3450,堡垒,0.09856313436149669
6197,视频议,0.09856313436149669
3238,台账,0.09856313436149669
5861,编码数,0.0979498494192474
4846,核实,0.0979498494192474
1561,procedures,0.09682031474655003
138,assist,0.09682031474655003
1742,schedules,0.09682031474655003
1591,provides,0.09682031474655003
1624,quality,0.09682031474655003
380,cost,0.09682031474655003
1723,salvage,0.09682031474655003
483,designs,0.09682031474655003
1166,machines,0.09682031474655003
1486,performing,0.09682031474655003
305,change,0.09682031474655003
525,down,0.09682031474655003
1569,production,0.09682031474655003
1465,parts,0.09682031474655003
569,effective,0.09682031474655003
1649,recommends,0.09682031474655003
1128,level,0.09682031474655003
1461,part,0.09682031474655003
1380,one,0.09682031474655003
1267,monitors,0.09682031474655003
2076,used,0.09682031474655003
105,any,0.09682031474655003
2071,up,0.09682031474655003
2025,tooling,0.09682031474655003
1329,new,0.09682031474655003
2003,this,0.09682031474655003
63,analysis,0.09682031474655003
747,future,0.09682031474655003
968,initiates,0.09682031474655003
669,fabrication,0.09682031474655003
130,as,0.09682031474655003
1792,shut,0.09682031474655003
6814,问卷,0.09575277299667051
2317,並行,0.09574510350719559
40,agisoft,0.09574510350719559
7055,高质,0.09574510350719559
526,dp,0.09574510350719559
2617,作机,0.09574510350719559
3763,属位,0.09574510350719559
603,erdas,0.09574510350719559
780,globalmapper,0.09574510350719559
4460,摄相机,0.09574510350719559
126,arcgisdesktop,0.09574510350719559
6369,调色,0.09574510350719559
5194,点云,0.09574510350719559
6707,配准,0.09574510350719559
1984,terrasolid,0.09574510350719559
1254,modelor,0.09574510350719559
326,cloudcompare,0.09574510350719559
2262,专责,0.09574510350719559
6798,镶嵌,0.09574510350719559
2016,tjhdp,0.09574510350719559
1496,photomesh,0.09574510350719559
6011,航空摄影,0.09574510350719559
1253,modellor,0.09574510350719559
276,cccenter,0.09574510350719559
6905,面积,0.09574510350719559
5756,纠正,0.09574510350719559
5740,素描,0.09574510350719559
5078,海关,0.09562936251434338
4801,杨美,0.09562936251434338
2391,丽湖,0.09562936251434338
5042,浅水,0.09562936251434338
6055,荣超,0.09562936251434338
4138,惠鑫,0.09562936251434338
3859,布吉线,0.09562936251434338
3767,山庄,0.09562936251434338
5653,竹头,0.09562936251434338
4944,民营,0.09562936251434338
4940,民治,0.09562936251434338
4869,梅林,0.09562936251434338
3409,坂田,0.09562936251434338
2298,东站,0.09562936251434338
5665,签约,0.09489193084792336
1371,offer,0.09489193084792336
2305,两届,0.09489193084792336
3892,年收入,0.09489193084792336
2304,两周,0.09489193084792336
5540,社团组织,0.09489193084792336
6368,调级,0.09489193084792336
6359,调岗,0.09489193084792336
6216,言身教,0.09489193084792336
4127,悉心,0.09489193084792336
6889,集训,0.09489193084792336
3334,商保,0.09489193084792336
6717,酒店,0.09489193084792336
5107,淮海,0.09489193084792336
2436,云区,0.09489193084792336
5881,网申,0.09489193084792336
4662,新闻热点,0.09454444912099468
4465,撰稿,0.09454444912099468
3550,委办,0.09454444912099468
6652,选题,0.09454444912099468
5869,编辑整理,0.09454444912099468
6291,证券类,0.09454444912099468
3082,区政府,0.09454444912099468
6919,音频,0.09454444912099468
6810,门户网站,0.09454444912099468
4311,拍摄,0.09454444912099468
5207,热点新闻,0.09454444912099468
3148,原创,0.09454444912099468
5618,税收,0.09384752454111406
5589,租售,0.09384752454111406
7018,高低,0.09384752454111406
2479,产业园,0.09384752454111406
5573,科技含量,0.09384752454111406
3879,平开门,0.09304338706013732
4929,母公司,0.09304338706013732
5276,现代化,0.09304338706013732
6836,阳房,0.09304338706013732
6705,郫区,0.09304338706013732
4212,扎根,0.09304338706013732
6157,西南,0.09304338706013732
3727,富森,0.09304338706013732
312,china,0.09304338706013732
3105,华中,0.09304338706013732
6579,达数,0.09304338706013732
6978,飞宇,0.09304338706013732
2240,万平米,0.09304338706013732
3159,厨卫,0.09304338706013732
6763,金轩,0.09304338706013732
6166,覆盖全国,0.09304338706013732
3919,广汉,0.09304338706013732
5445,直辖市,0.09304338706013732
5886,网络体系,0.09304338706013732
3132,占面积,0.09304338706013732
2356,中空,0.09304338706013732
3220,变成,0.09304338706013732
5475,知名度,0.09304338706013732
3106,华北,0.09304338706013732
3713,家装,0.09304338706013732
3904,年销量,0.09304338706013732
4423,推拉门,0.09304338706013732
3983,开关,0.09304338706013732
1168,made,0.09304338706013732
3261,合约,0.09304338706013732
5335,生产量,0.09304338706013732
3268,吊趟,0.09304338706013732
6320,诞生,0.09304338706013732
4640,断桥,0.09304338706013732
2596,体户,0.09304338706013732
582,elm,0.09304338706013732
2291,东北,0.09304338706013732
2607,余亩,0.09304338706013732
2610,佛山,0.09304338706013732
5420,百年,0.09304338706013732
6071,营范围,0.09304338706013732
4418,控股,0.09304338706013732
4897,横跨,0.09304338706013732
4071,德阳,0.09304338706013732
2519,代名词,0.09304338706013732
394,cuda,0.09293584305638104
1697,rl,0.09293584305638104
202,bert,0.09293584305638104
404,darknet,0.09293584305638104
1689,restnet,0.09293584305638104
1199,maskr,0.09293584305638104
6056,药企,0.09293584305638104
2037,transformer,0.09293584305638104
47,alexnet,0.09293584305638104
6183,规章,0.09293584305638104
1937,svd,0.09293584305638104
585,em,0.09293584305638104
2092,vgg,0.09293584305638104
751,gans,0.09293584305638104
887,hmm,0.09293584305638104
809,gpt,0.09293584305638104
583,elmo,0.09293584305638104
1992,theclientinsightteamofmeltwaterplaysavitalrolethathelpsourclientsseetheoutsideinsightsoftheirmediaperformance,0.0923274140686324
2131,wehavecompassionateleave,0.0923274140686324
1982,termmediastrategiesaswellasshort,0.0923274140686324
835,gymallowancewithotherculturalteamactivities,0.0923274140686324
2132,wehelpourclientstoknowmoreabouttheirmediaperformance,0.0923274140686324
671,familiaratusingexcelandpowerpoint,0.0923274140686324
1981,termdecisionmaking,0.0923274140686324
318,citeamfocusonunveilingmediainsightsinthemarketwhereourclientsareoperating,0.0923274140686324
409,dataanalysisandmediaintelligence,0.0923274140686324
2009,throughdiggingoutinsightsofthemediadata,0.0923274140686324
739,fromproposalthroughtodeliveryisabigplus,0.0923274140686324
322,clearandstrategicinsightswithactionablerecommendationsfordecisionmakingtoclientsbasedondatacollection,0.0923274140686324
2130,wedeliverintelligencereportsbasedonholisticviewsofdifferentmediaoutletsandsocialmedias,0.0923274140686324
50,allinallyouranalysisandinsightswillmakeastrongimpactonclientbusinessgrowth,0.0923274140686324
1998,theperksofworkingwithus,0.0923274140686324
2115,weareproudofourselvesforbeingapartnertogrowwithourclients,0.0923274140686324
742,fun,0.0923274140686324
792,goodcommunicationskills,0.0923274140686324
2063,understandtheiraudience,0.0923274140686324
2066,universitydegreeinjournalism,0.0923274140686324
76,andconvertdatatoinsight,0.0923274140686324
203,besides,0.0923274140686324
1912,strongorganizationalandmultitaskingskillsandtheabilitytohandlepressurewhendeliveringtotightdeadlinesinafast,0.0923274140686324
1882,sstrongproducts,0.0923274140686324
799,goodlogicalthinkingandproblemsolvingskills,0.0923274140686324
716,fluencyinenglish,0.0923274140686324
754,gatherdata,0.0923274140686324
37,advertising,0.0923274140686324
1408,optimizetheirmediastrategies,0.0923274140686324
781,globaltravelinsurance,0.0923274140686324
34,adesiretoleadandencouragejuniormembersoftheteam,0.0923274140686324
1319,needsandbusinessvaluesandprovidingthestrategicinsightsthroughtheinsightfulpresentation,0.0923274140686324
2019,toanalysesocialmediadataforinsightwouldbeaplus,0.0923274140686324
1390,ontopofthat,0.0923274140686324
176,basesalary,0.0923274140686324
2112,wealsohelptoanalyzemediaimpacts,0.0923274140686324
1132,lifebalance,0.0923274140686324
1269,motivated,0.0923274140686324
1468,passionateatmarketresearch,0.0923274140686324
2220,youwillberesponsibleformentoringasmallgroupofjuniormediaanalystintermsofprofessionalandpersonaldevelopment,0.0923274140686324
1682,responsibleforexecutingtheassignedmediareportsandmakingsurepunctualityandqualityforalldeliverables,0.0923274140686324
133,asaseniormediaanalyst,0.0923274140686324
463,defineanalyticalmethodologyanddimensionswithproperreportscope,0.0923274140686324
2219,youwillberesponsiblefordiagnosingmediadataindifferentcomplexitylevelsandrollingoutvaluableresultswithsolidconsultations,0.0923274140686324
2218,youwillbeempoweringtheteamtobringstrategicinsightsthatmovebothmeltwaterandclientbusinessforward,0.0923274140686324
2217,youwillbecloselyworkingwithclientsuccessteamandclientacquisitionteamtogrowourbusinessbyidentifyingclients,0.0923274140686324
1180,mandarin,0.0923274140686324
2216,yousetthevisionandthestrategyforhowtheirstrategiescanreachthousandsofusers,0.0923274140686324
2210,yearsworkingexperienceinananalyticalrole,0.0923274140686324
1196,marketing,0.0923274140686324
1492,personalleave,0.0923274140686324
1197,marketresearch,0.0923274140686324
2176,workingwithclients,0.0923274140686324
971,integrationandinterpretation,0.0923274140686324
1690,retc,0.0923274140686324
307,channeldatasets,0.0923274140686324
551,easytounderstand,0.0923274140686324
2222,youwillprovidein,0.0923274140686324
548,dynamic,0.0923274140686324
1557,pro,0.0923274140686324
473,depth,0.0923274140686324
474,depthmediaanalyticalreportsbasedonmeltwater,0.0923274140686324
1588,provenleadershipoftaskassignmentandprojectcoordination,0.0923274140686324
1589,providecommercial,0.0923274140686324
1594,publicrelationsorbusinessrelatedmajors,0.0923274140686324
485,detail,0.0923274140686324
1623,qualitativeandquantitativeresearchandsurveydesignishighlypreferred,0.0923274140686324
496,developnewandpracticalanalyticaltools,0.0923274140686324
238,businessanalytics,0.0923274140686324
148,attractiveincentive,0.0923274140686324
246,byleveragingmulti,0.0923274140686324
3,abletoquicklyunderstandclientsneedswithaccuratedeliverables,0.0923274140686324
466,deliverpresentationtoclienttoshowcasefindingsasrequiredbyclients,0.0923274140686324
4,aboutseniormediaanalyst,0.0923274140686324
1055,junioranalystsandresponsiblefortheirsoftskilltrainings,0.0923274140686324
531,drawoutbrandtrends,0.0923274140686324
2133,wellstockedkitchen,0.0923274140686324
1734,sbusinessintermsoftheirlong,0.0923274140686324
953,influenceclient,0.0923274140686324
636,experiencedwithresearchanalysis,0.0923274140686324
922,identifykeymediainfluencer,0.0923274140686324
1853,spokenandwritten,0.0923274140686324
1855,spotandunderstandtrends,0.0923274140686324
2156,withexperiencedinmarketresearch,0.0923274140686324
1427,oriented,0.0923274140686324
1256,modelstostretchteamcapability,0.0923274140686324
647,experienceofmanagingsociallisteningprojects,0.0923274140686324
648,experienceusingprogramminglanguages,0.0923274140686324
1265,monitorcompetitorsandshowcasetheresultstoclientsforanintegratedmediastrategy,0.0923274140686324
657,experiencewritingclearandconcisepresentationsforclientsummarizingdatainsights,0.0923274140686324
87,andothertypesofpersonaltimeofftomakesureyouhaveagreatwork,0.0923274140686324
2139,whatyouwillbedoing,0.0923274140686324
85,andmore,0.0923274140686324
877,highgrowthandinternationalworkingenvironment,0.0923274140686324
2137,whatwewouldliketoseefromyou,0.0923274140686324
2173,workinatransparentandcollaborativeenvironmentprovidingyouwithplentyofopportunitiestoshareanddiscussideaswithyourcolleaguesandshapehowwework,0.0923274140686324
1851,specialleave,0.0923274140686324
1457,paidholidays,0.0923274140686324
948,independentthinker,0.0923274140686324
1772,servicesforourclients,0.0923274140686324
2169,workcloselywithsalesrepresentativestouncoverclientneedsandpreparepitchproposal,0.0923274140686324
941,includingdataanalysis,0.0923274140686324
354,competitivecompensationpackage,0.0923274140686324
26,active,0.0923274140686324
1222,mediaintelligenceanddatatechnologyorconsultingfirmishighlypreferred,0.0923274140686324
1443,outcomesandimplicationsinastraightforwardandenlighteningwayforclients,0.0923274140686324
1225,meetwiththeteam,0.0923274140686324
2161,withinternationalexperiencewouldbeaplus,0.0923274140686324
1230,mentorateamof,0.0923274140686324
2160,withinmarketingresearch,0.0923274140686324
2170,workcloselywithsalesteamtoofferexcellentconsultingservicetoclientstoachievemonthlybusinessgoal,0.0923274140686324
3741,尊重,0.0900761947728717
4698,昆山市,0.0900761947728717
6571,辐射,0.0900761947728717
1924,sumitomo,0.0900761947728717
3417,型号,0.0900761947728717
3768,山镇,0.0900761947728717
3651,宝益路,0.0900761947728717
5871,缩短,0.0900761947728717
4590,数码,0.0900761947728717
1965,te,0.0900761947728717
3907,幸福,0.0900761947728717
3344,商贸,0.0900761947728717
4950,气蓬勃,0.0900761947728717
1259,molexyazani,0.0900761947728717
1004,jacky,0.0900761947728717
2587,住友,0.0900761947728717
2465,交期,0.0900761947728717
5283,现货,0.0900761947728717
5381,电梯,0.0900761947728717
1071,ket,0.0900761947728717
2521,代理,0.0900761947728717
5474,知名品牌,0.0900761947728717
5470,矢崎,0.0900761947728717
3155,原景,0.0900761947728717
5401,留言,0.08900013644692663
6379,谢谢,0.08900013644692663
3206,发送,0.08900013644692663
5557,福音,0.08638174980106736
5201,烦恼,0.08638174980106736
4164,成交率,0.08638174980106736
5065,浏览,0.08638174980106736
4664,施展,0.08638174980106736
2618,佣金,0.08638174980106736
3693,客户名,0.08638174980106736
5329,甜美,0.08638174980106736
5974,联系式,0.08638174980106736
4192,房产资讯,0.08638174980106736
3463,声控,0.08638174980106736
4488,改变统,0.08638174980106736
4461,摆脱,0.08638174980106736
5900,网络营销,0.08638174980106736
2461,交接,0.08638174980106736
4204,手机,0.08638174980106736
4659,新酬,0.08528455750809655
6664,通关,0.08528455750809655
5390,电话费,0.08528455750809655
4367,损伤,0.08528455750809655
5718,系数,0.08528455750809655
4537,教授级,0.08528455750809655
5584,科研课题,0.08528455750809655
4261,技术职称,0.08528455750809655
5441,直线,0.08528455750809655
3167,双优,0.08528455750809655
3170,双功,0.08528455750809655
6498,路网,0.08528455750809655
3406,土木工程,0.08528455750809655
3475,备类,0.08528455750809655
2310,两金,0.08528455750809655
3233,台前,0.08512229132401566
6953,领军,0.08512229132401566
1308,mysqlsqlserver,0.08512229132401566
3893,年数,0.08512229132401566
1244,mis,0.08512229132401566
3556,娱乐业,0.08512229132401566
2844,具格,0.08512229132401566
389,cs,0.08512229132401566
4667,旅程,0.08512229132401566
969,inmon,0.08512229132401566
5285,珍藏,0.08512229132401566
2526,令兴奋,0.08512229132401566
3490,外加,0.08512229132401566
240,businessobjects,0.08512229132401566
4770,期限,0.08512229132401566
4899,欢乐,0.08512229132401566
2413,书面语,0.08512229132401566
4394,探险,0.08512229132401566
3598,学士学位,0.08512229132401566
4436,提供商,0.08512229132401566
4482,收取,0.08512229132401566
6262,记忆,0.08512229132401566
3391,国际化,0.08474403076667932
3854,市政,0.08474403076667932
3955,度量,0.08474403076667932
834,gw,0.08474403076667932
6467,超期,0.08331936915600627
6863,陪护,0.08331936915600627
3534,奋斗目标,0.08331936915600627
4885,植树节,0.08331936915600627
6069,营养卫生,0.08331936915600627
2567,优维,0.08331936915600627
7000,马车,0.08331936915600627
2566,优秀品格,0.08331936915600627
4677,日生,0.08331936915600627
